VERSIE,DATUM_BESTAND,PEILDATUM,DIAGNOSE_CD,SPECIALISME_CD,DIAGNOSE_OMSCHRIJVING
1.0,2017-04-18,2017-04-01,7710,0316,Terugplaatsing van kinder-IC
1.0,2017-04-18,2017-04-01,045,0306,Lymfnodi prostaatcarcinoom
1.0,2017-04-18,2017-04-01,719,0324,Statische klachten / Houdingsafwijkingen
1.0,2017-04-18,2017-04-01,A2,0326,A1 met oral allergy
1.0,2017-04-18,2017-04-01,2101,0322,Primair cardiale aandoeningen
1.0,2017-04-18,2017-04-01,B11,0327,Amputatie vingers
1.0,2017-04-18,2017-04-01,B13,0327,Amputatie door of boven elleboog
1.0,2017-04-18,2017-04-01,106,0324,Acuut reuma / post strept. artritis
1.0,2017-04-18,2017-04-01,E3,0326,Fysisch
1.0,2017-04-18,2017-04-01,806,0303,Pre-auriculaire fistel/sinus
1.0,2017-04-18,2017-04-01,826,0303,Anorectale malformatie
1.0,2017-04-18,2017-04-01,071,0304,"Lysis gesteelde lap, pre-ciscie van lap, pre-operatief ligeren vaten"
1.0,2017-04-18,2017-04-01,131,0362,Aorta thoracalis
1.0,2017-04-18,2017-04-01,281,0335,Aandoeningen van het spijsverteringsstelsel
1.0,2017-04-18,2017-04-01,109,0361,Overige maligne aandoeningen
1.0,2017-04-18,2017-04-01,132,0313,Posttrombotisch syndroom
1.0,2017-04-18,2017-04-01,064,0389,Combinatie mechanisch / neurogeen thoracaal
1.0,2017-04-18,2017-04-01,280,0303,"Open wond eenvoudig, bijvoorbeeld snijwonden"
1.0,2017-04-18,2017-04-01,302,0389,Preassessment opname
1.0,2017-04-18,2017-04-01,347,0303,Peritonitis carcinomatosa van colorectaal carcinoom zonder uitzaaiingen elders (HIPEC)
1.0,2017-04-18,2017-04-01,302,0318,Benigne stenose
1.0,2017-04-18,2017-04-01,7705,0316,Sepsis / shock (oa. meningokokken)
1.0,2017-04-18,2017-04-01,403,0303,Aneurysma aorta thoracalis (inclusief ruptuur)
1.0,2017-04-18,2017-04-01,709,0301,Overige pathologie macula
1.0,2017-04-18,2017-04-01,3024,0305,Tibia (met of zonder fibula) n.n.o.(exclusief enkel)
1.0,2017-04-18,2017-04-01,423,0313,"SOA, exclusief HIV"
1.0,2017-04-18,2017-04-01,C12,0327,Cerebrale functiestoorn. klasse 2
1.0,2017-04-18,2017-04-01,C21,0327,DCD ongecompliceerd
1.0,2017-04-18,2017-04-01,30,0306,Blaastumor
1.0,2017-04-18,2017-04-01,083,0313,"Lever-, pancreas- en darmtransplantatietraject ontvanger"
1.0,2017-04-18,2017-04-01,074,0313,Partiële levertransplantatietraject ontvanger
1.0,2017-04-18,2017-04-01,244,0313,Acromegalie
1.0,2017-04-18,2017-04-01,501,0304,"Defect/tekort niet FG met transpositie of transplantatie < 1%, incl. evt.verwijderen TE"
1.0,2017-04-18,2017-04-01,326,0362,Rectosigmoid
1.0,2017-04-18,2017-04-01,907,0313,Niet variceuze bloeding proximaal
1.0,2017-04-18,2017-04-01,1998,0305,Pijn e.c.i. onderbeen
1.0,2017-04-18,2017-04-01,8930,0316,Incongruentie genderidentiteit
1.0,2017-04-18,2017-04-01,0221,0330,Neoplasma intraspinaal
1.0,2017-04-18,2017-04-01,0232,0330,Primair neoplasma extraspinaal/epiduraal/wervelkolom (benigne of maligne)
1.0,2017-04-18,2017-04-01,A12,0327,Aanleg/reductiedefect benen
1.0,2017-04-18,2017-04-01,071,0306,Urethrastrictuur
1.0,2017-04-18,2017-04-01,110,0324,Parvo virus infectie
1.0,2017-04-18,2017-04-01,59,0306,Congenitale penispathologie
1.0,2017-04-18,2017-04-01,234,0304,"Lower body lift, inclusief opbouwplastiek billen"
1.0,2017-04-18,2017-04-01,329,0303,Overige niet maligne gastrointestinale aandoeningen
1.0,2017-04-18,2017-04-01,829,0303,Ziekte van Hirschsprung
1.0,2017-04-18,2017-04-01,365,0304,Artrolyse
1.0,2017-04-18,2017-04-01,105,0313,primair brady- of tachycardie syndroom
1.0,2017-04-18,2017-04-01,2710,0308,Rhizotomie en ganglionextirpatie (open)
1.0,2017-04-18,2017-04-01,046,0313,reanimatie buiten IC
1.0,2017-04-18,2017-04-01,3325,0308,Neuroom: operatieve of pecutane behandeling
1.0,2017-04-18,2017-04-01,15,0390,Skelet en bindweefsel
1.0,2017-04-18,2017-04-01,205,0303,Clavicula
1.0,2017-04-18,2017-04-01,3022,0305,Fibula
1.0,2017-04-18,2017-04-01,962,0313,Acute pancreatitis met galstenen
1.0,2017-04-18,2017-04-01,2220,0328,Pacemaker implantatie
1.0,2017-04-18,2017-04-01,2305,0308,Behandeling trauma wervelkolom met uitwendige fixatie of tractie
1.0,2017-04-18,2017-04-01,9902,0330,"Pijn, niet elders classificeerbaar"
1.0,2017-04-18,2017-04-01,905,0318,Hematologie
1.0,2017-04-18,2017-04-01,2740,0328,Ao. asc. + CABG
1.0,2017-04-18,2017-04-01,3326,0316,"Ulcera (maag, duodenum)"
1.0,2017-04-18,2017-04-01,325,0362,Colon
1.0,2017-04-18,2017-04-01,0542,0330,Ruggemergaandoeningen nno
1.0,2017-04-18,2017-04-01,224,0335,Calorie/eiwitten ondervoeding
1.0,2017-04-18,2017-04-01,6001,0316,"Anemie, ijzergebrek"
1.0,2017-04-18,2017-04-01,57,0320,endocarditis
1.0,2017-04-18,2017-04-01,D31,0327,Plexusletsel
1.0,2017-04-18,2017-04-01,2076,0305,Congenitale coalitio tarsi
1.0,2017-04-18,2017-04-01,0612,0327,Brandwonden
1.0,2017-04-18,2017-04-01,075,0306,Urethra(meatus) stenose/caruncula
1.0,2017-04-18,2017-04-01,B24,0327,Transfemorale amputatie
1.0,2017-04-18,2017-04-01,C41,0327,NAH klasse 1
1.0,2017-04-18,2017-04-01,134,0362,Spinaal arteriën
1.0,2017-04-18,2017-04-01,162,0362,Arteria hepatica
1.0,2017-04-18,2017-04-01,98,0320,andere aandoeningen
1.0,2017-04-18,2017-04-01,2332,0316,"tractus respiratorius, ernstig"
1.0,2017-04-18,2017-04-01,343,0303,Benigne neoplasma intestinum (exclusief FAP)
1.0,2017-04-18,2017-04-01,112,0304,"Implantatie kunststof, dermis, fascie, groot gebied"
1.0,2017-04-18,2017-04-01,117,0303,Hemorroïden
1.0,2017-04-18,2017-04-01,703,0313,Sikkelcel anemie
1.0,2017-04-18,2017-04-01,303,0318,Barrett epitheel
1.0,2017-04-18,2017-04-01,308,0318,Overige oesofaguspathologie
1.0,2017-04-18,2017-04-01,044,0313,Hypothermie
1.0,2017-04-18,2017-04-01,209,0303,Olecranon
1.0,2017-04-18,2017-04-01,1215,0308,"Operatieve behandeling arterio-veneuze malformaties of durale AV-fistels (intra)cranieel, of carotico-caverneuze fistels"
1.0,2017-04-18,2017-04-01,613,0318,Chronische obstipatie
1.0,2017-04-18,2017-04-01,042,0304,"Transplantatie 1-3% niet in FG, of transplantatie w.o.in FG <1%"
1.0,2017-04-18,2017-04-01,19,0302,Tumor lateraal schedelbasis
1.0,2017-04-18,2017-04-01,214,0303,Metacarpalia
1.0,2017-04-18,2017-04-01,014,0389,Essentiële trigeminus neuralgie
1.0,2017-04-18,2017-04-01,1520,0308,"Functionele stereotactische operatie, voor extrapyramidale stoornissen en pijn of plaatsen of vervangen electrostimulator, intracranieel"
1.0,2017-04-18,2017-04-01,372,0304,"Verwijderen K-draden, osteosynthese materiaal"
1.0,2017-04-18,2017-04-01,202,0318,Short bowelsyndroom
1.0,2017-04-18,2017-04-01,359,0301,Overige pathologie orbita
1.0,2017-04-18,2017-04-01,342,0313,pre-transplantatie screening (ontvanger)
1.0,2017-04-18,2017-04-01,410,0318,Overige dunne darmaandoeningen
1.0,2017-04-18,2017-04-01,7706,0316,Status asthmaticus
1.0,2017-04-18,2017-04-01,208,0303,Distale humerus / (epi)condyl(en)
1.0,2017-04-18,2017-04-01,707,0301,Maculadegeneratie
1.0,2017-04-18,2017-04-01,353,0303,"Ziekte van Hodgkin, non-Hodgkin"
1.0,2017-04-18,2017-04-01,409,0313,Overige luchtweginfecties nno (niet pneumonie)
1.0,2017-04-18,2017-04-01,756,0313,Acute lymfatisch leukemie
1.0,2017-04-18,2017-04-01,337,0304,Pees transpositie / reinsertie
1.0,2017-04-18,2017-04-01,462,0313,HIV infectie zonder behandelindicatie
1.0,2017-04-18,2017-04-01,3321,0316,Parasitaire darminfectie
1.0,2017-04-18,2017-04-01,257,0301,Ec- en entropion
1.0,2017-04-18,2017-04-01,2785,0328,Maze + CABG of AVR + MPL +/- TPL
1.0,2017-04-18,2017-04-01,06,0329,Stemmingsstoornissen
1.0,2017-04-18,2017-04-01,6006,0316,Stollingsstoornissen (overige)
1.0,2017-04-18,2017-04-01,501,0320,Hartklepafwijkingen
1.0,2017-04-18,2017-04-01,F11,0327,Ernstige decubitus
1.0,2017-04-18,2017-04-01,2260,0328,Inbrengen IABP
1.0,2017-04-18,2017-04-01,64,0306,Varicocele
1.0,2017-04-18,2017-04-01,1876,0305,Congenitale patelladysplasie
1.0,2017-04-18,2017-04-01,0223,0330,Secundair neoplasma intraspinaal (metastase)
1.0,2017-04-18,2017-04-01,704,0313,Thalassemie
1.0,2017-04-18,2017-04-01,1772,0305,Overige congenitale afwijking bekken/heup/bovenbeen
1.0,2017-04-18,2017-04-01,803,0324,Een niet-reumatologische diagnose
1.0,2017-04-18,2017-04-01,301,8418,Trauma bovenste extremiteit
1.0,2017-04-18,2017-04-01,38,0306,Dysfunctional voiding
1.0,2017-04-18,2017-04-01,0212,0327,"Amputatie onderarm/hand, exclusief vingers"
1.0,2017-04-18,2017-04-01,563,0303,"Lever-, pancreas- en darmtransplantatietraject ontvanger"
1.0,2017-04-18,2017-04-01,216,0303,"Ribben, sternum"
1.0,2017-04-18,2017-04-01,G23,0307,Vulvaire en vaginale afwijkingen
1.0,2017-04-18,2017-04-01,714,0318,Overige aand. van lever en (portale) circulatie
1.0,2017-04-18,2017-04-01,1235,0308,"Intracerebraal hematoom, infratentorieel, niet traumatisch: evacuatie dmv craniotomie"
1.0,2017-04-18,2017-04-01,2630,0328,VT + CABG
1.0,2017-04-18,2017-04-01,2640,0328,VSR + CABG
1.0,2017-04-18,2017-04-01,000,0318,Traject
1.0,2017-04-18,2017-04-01,001,0313,Analyse afweerstoornis zonder diagnose
1.0,2017-04-18,2017-04-01,000,0335,Traject
1.0,2017-04-18,2017-04-01,603,0313,atopische aandoening van de bovenste luchtwegen
1.0,2017-04-18,2017-04-01,6007,0316,Trombose
1.0,2017-04-18,2017-04-01,7602,0316,Breath holding spells
1.0,2017-04-18,2017-04-01,1499,0305,N.n.o. schoudergordel/bovenarm
1.0,2017-04-18,2017-04-01,0414,0327,Neuro musculaire aandoeningen
1.0,2017-04-18,2017-04-01,B13,0307,"Begeleiding partus in verband met foetale groeivertraging met gewicht < 1250 gr, inclusief complicaties, nazorg en nacontrole"
1.0,2017-04-18,2017-04-01,0201,0330,Neoplasma intracerebraal
1.0,2017-04-18,2017-04-01,905,0320,Chronische zorg patiënten met meerdere cardiovasculaire risicofactoren
1.0,2017-04-18,2017-04-01,076,0306,Overige (niet congenitale) urethrapathologie
1.0,2017-04-18,2017-04-01,090,0306,Overige congenitale blaaspathologie
1.0,2017-04-18,2017-04-01,9905,0322,ICC
1.0,2017-04-18,2017-04-01,107,0324,Artritis/sacroiliitis bij inflammatoire darmaandoening
1.0,2017-04-18,2017-04-01,308,0324,Morbus Sjögren
1.0,2017-04-18,2017-04-01,079,0313,Pancreastransplantatietraject ontvanger
1.0,2017-04-18,2017-04-01,Z16,0307,Intra-uteriene ingrepen
1.0,2017-04-18,2017-04-01,7911,0316,Lever- en niertransplantatietraject ontvanger
1.0,2017-04-18,2017-04-01,763,0318,Levertransplantatietraject ontvanger
1.0,2017-04-18,2017-04-01,1802,0316,aspiratie
1.0,2017-04-18,2017-04-01,135,0362,Intercostaal arteriën
1.0,2017-04-18,2017-04-01,514,0304,"Excisie benigne tumoren / PW waarvoor transpositie of transplantatie >3% niet in FG, meer dan 10 benigne tumoren / naevi"
1.0,2017-04-18,2017-04-01,902,0320,Hypertensie
1.0,2017-04-18,2017-04-01,181,0303,Retentio testis
1.0,2017-04-18,2017-04-01,0000,0308,Traject
1.0,2017-04-18,2017-04-01,004,0304,"Langdurige conservatieve (mede)behandeling, conservatieve behandeling hypertr. littekens, incl. evt. inspuitingen, spalk- drukpak behandeling > 3 contacten"
1.0,2017-04-18,2017-04-01,191,0389,Thoracaal
1.0,2017-04-18,2017-04-01,1440,0328,Pneumonectomie
1.0,2017-04-18,2017-04-01,1120,0308,"Infratentoriele intra-axiale tumoren, behandeling dmv craniotomie"
1.0,2017-04-18,2017-04-01,153,0304,Repositie verse fractuur
1.0,2017-04-18,2017-04-01,2820,0308,Operatie wegens intra- en extradurale cysten
1.0,2017-04-18,2017-04-01,3210,0308,Operatieve behandeling compressiesydromen bovenste thoraxapertuur
1.0,2017-04-18,2017-04-01,3208,0305,Knie
1.0,2017-04-18,2017-04-01,1301,0316,bloedingen
1.0,2017-04-18,2017-04-01,2455,0328,TMR
1.0,2017-04-18,2017-04-01,1401,0330,Schedelfractuur
1.0,2017-04-18,2017-04-01,609,0318,Diverticulitis
1.0,2017-04-18,2017-04-01,238,0303,Metatarsalia
1.0,2017-04-18,2017-04-01,1406,0316,longen / luchtwegen
1.0,2017-04-18,2017-04-01,314,0303,Neoplasma mediastinaal / pleura (mesothelioom)
1.0,2017-04-18,2017-04-01,833,0313,Maligniteit urinewegen
1.0,2017-04-18,2017-04-01,20,0310,Psoriatiforme dermatosen
1.0,2017-04-18,2017-04-01,7405,0316,Urticaria / exantheem (niet-infectieus)
1.0,2017-04-18,2017-04-01,356,0362,Been skelet
1.0,2017-04-18,2017-04-01,3507,0316,Hydrocefalus
1.0,2017-04-18,2017-04-01,Z11,0307,Verloskundig adviesconsult (max. 2 consulten)
1.0,2017-04-18,2017-04-01,68,0306,Overige (intra)scrotumpathologie (inclusief testis bij prostaatcarcinoom)
1.0,2017-04-18,2017-04-01,2370,0328,Opheffen Coarctatio aortae (- ECC)
1.0,2017-04-18,2017-04-01,1850,0305,Patellofemoraal pijnsyndroom
1.0,2017-04-18,2017-04-01,1910,0305,Compartimentsyndroom
1.0,2017-04-18,2017-04-01,2098,0305,Pijn e.c.i. enkel en voet
1.0,2017-04-18,2017-04-01,1742,0305,Groeischijflesie verworven bekken/heup/bovenbeen (excl. idiopatische epifysiolyse)
1.0,2017-04-18,2017-04-01,1241,0322,COPD
1.0,2017-04-18,2017-04-01,052,0306,Balanitis
1.0,2017-04-18,2017-04-01,09,0306,ICC
1.0,2017-04-18,2017-04-01,1365,0305,Failed back surgery syndroom
1.0,2017-04-18,2017-04-01,114,0324,"Still's disease, Adult onset"
1.0,2017-04-18,2017-04-01,E2,0326,Geneesmiddelen
1.0,2017-04-18,2017-04-01,B33,0327,Multipele amputaties armen en benen
1.0,2017-04-18,2017-04-01,2020,0328,Anomalie vaatringen
1.0,2017-04-18,2017-04-01,0118,0327,Multitrauma
1.0,2017-04-18,2017-04-01,561,0303,Lever- en niertransplantatietraject ontvanger
1.0,2017-04-18,2017-04-01,080,0389,Sacraal pijnsyndroom
1.0,2017-04-18,2017-04-01,57,0302,Diagnostiek slaapstoornissen
1.0,2017-04-18,2017-04-01,2103,0316,leverfunctiestoornissen
1.0,2017-04-18,2017-04-01,2780,0328,Thoracale endoprothese
1.0,2017-04-18,2017-04-01,911,0320,Hartteam bespreking
1.0,2017-04-18,2017-04-01,0999,0330,Overige neuromusculaire aandoeningen
1.0,2017-04-18,2017-04-01,115,0303,Abces perianaal
1.0,2017-04-18,2017-04-01,4001,0316,(glomerulo)Nefritis
1.0,2017-04-18,2017-04-01,3310,0308,Trauma perifere zenuw: zenuwtransplantatie
1.0,2017-04-18,2017-04-01,212,0303,Pols
1.0,2017-04-18,2017-04-01,307,0389,Reanimatie
1.0,2017-04-18,2017-04-01,969,0313,Overige pancreasaandoeningen
1.0,2017-04-18,2017-04-01,4110,0316,Pyelonefritis
1.0,2017-04-18,2017-04-01,02,0302,Trauma capitis/aangezicht
1.0,2017-04-18,2017-04-01,2760,0328,Ao. asc. + (part) boog
1.0,2017-04-18,2017-04-01,252,0313,Hirsutisme
1.0,2017-04-18,2017-04-01,304,0313,Cystenieren en andere hereditaire nierziekten
1.0,2017-04-18,2017-04-01,73,0306,Urethrakleppen
1.0,2017-04-18,2017-04-01,0614,0327,Bloedvaten
1.0,2017-04-18,2017-04-01,1753,0305,Congenitale stand- en lengteafwijking bekken/heup/bovenbeen (excl. congenitale heupdysplasie/luxatie)
1.0,2017-04-18,2017-04-01,508,8418,Reumatische aandoeningen
1.0,2017-04-18,2017-04-01,37,0320,zorg voor PM patient
1.0,2017-04-18,2017-04-01,0116,0327,"Aandoening wervelkolom, romp"
1.0,2017-04-18,2017-04-01,2130,0305,"Bursitiden, overig"
1.0,2017-04-18,2017-04-01,G29,0307,Preconceptioneel advies
1.0,2017-04-18,2017-04-01,1140,0305,Maligne skelet
1.0,2017-04-18,2017-04-01,1899,0316,overige respiratoire problemen
1.0,2017-04-18,2017-04-01,307,0303,Torticollis
1.0,2017-04-18,2017-04-01,942,0313,Geneesmiddelenhepatitis
1.0,2017-04-18,2017-04-01,3517,0316,Retardatie (mentaal)
1.0,2017-04-18,2017-04-01,729,0313,Overige trombopenie nno
1.0,2017-04-18,2017-04-01,6204,0316,"Recidiverende (BLW)infecties (onschuldig, peuterleeftijd)"
1.0,2017-04-18,2017-04-01,393,0304,Correctie complexe syndactylie
1.0,2017-04-18,2017-04-01,7103,0316,Afwijkende CHT-screening
1.0,2017-04-18,2017-04-01,961,0313,Acute pancreatitis zonder galstenen
1.0,2017-04-18,2017-04-01,1102,0316,kunstverlossing
1.0,2017-04-18,2017-04-01,73,0320,hypertensie met secundaire orgaanschade
1.0,2017-04-18,2017-04-01,4105,0316,Hypospadie / epispadie
1.0,2017-04-18,2017-04-01,1501,0316,immunologische stoornissen
1.0,2017-04-18,2017-04-01,706,0318,hepatitis overigen*
1.0,2017-04-18,2017-04-01,241,0313,Hyperprolactinemie (niet prolactinoom)
1.0,2017-04-18,2017-04-01,11,0302,Afwijkingen oorschelp
1.0,2017-04-18,2017-04-01,34,0302,"Neustrauma, corpus alienum"
1.0,2017-04-18,2017-04-01,331,0362,Lever
1.0,2017-04-18,2017-04-01,1563,0305,Congenitale synostosis radio-ulnair
1.0,2017-04-18,2017-04-01,999,0362,ICC
1.0,2017-04-18,2017-04-01,523,0313,(dermato)Myositis
1.0,2017-04-18,2017-04-01,0802,0330,Nervus ulnaris
1.0,2017-04-18,2017-04-01,2801,0308,"Aandoeningen wervelkolom, conservatieve behandeling niet 2130, 2301, 2401 of 2501"
1.0,2017-04-18,2017-04-01,932,0313,Chronische diarree zonder infectie
1.0,2017-04-18,2017-04-01,934,0313,Mesenteriaal trombose/ischemische colitis
1.0,2017-04-18,2017-04-01,943,0313,Auto-immuun hepatitis
1.0,2017-04-18,2017-04-01,126,0304,Torticollis release
1.0,2017-04-18,2017-04-01,134,0304,"Entropion- of ectropion correctie, cantopexie, tarsorafie, opheffen tarsorafie"
1.0,2017-04-18,2017-04-01,3599,0316,Overige neurologische aandoeningen
1.0,2017-04-18,2017-04-01,066,0313,functiediagnostiek op verzoek van derden nno
1.0,2017-04-18,2017-04-01,176,0304,Sluiten fistel palatum met locale transpositie
1.0,2017-04-18,2017-04-01,461,0313,HIV infectie met behandelindicatie
1.0,2017-04-18,2017-04-01,4113,0316,"Urineweginfectie(s), anatomische afwijking (VUR etc.)"
1.0,2017-04-18,2017-04-01,631,0318,Proctologie
1.0,2017-04-18,2017-04-01,217,0303,Bekken / sacrum
1.0,2017-04-18,2017-04-01,707,0318,"PBC, PSC en autoimmuun hepatitis"
1.0,2017-04-18,2017-04-01,350,0304,"Inspuiting(en) CTS, neuroom, diagnostisch"
1.0,2017-04-18,2017-04-01,353,0304,"Behandeling neuroom, zenuw tumor"
1.0,2017-04-18,2017-04-01,2695,0328,AVR + MVR +/- TPL
1.0,2017-04-18,2017-04-01,314,0362,Longen
1.0,2017-04-18,2017-04-01,M00,0307,spoedeisend consult Oncologie
1.0,2017-04-18,2017-04-01,314,0313,zwangerschapstoxicose / HELLP
1.0,2017-04-18,2017-04-01,69,0306,Lymfnodi testistumor
1.0,2017-04-18,2017-04-01,7603,0316,Chronisch vermoeidheidsyndroom (CVS)
1.0,2017-04-18,2017-04-01,1511,0322,Tuberculose
1.0,2017-04-18,2017-04-01,070,0306,Urethratumor
1.0,2017-04-18,2017-04-01,6119,0316,Maligniteit weke delen
1.0,2017-04-18,2017-04-01,9903,0322,Insectenallergie en niet-pulmonale allergie
1.0,2017-04-18,2017-04-01,115,0324,Mono artritis - niet geclassificeerd
1.0,2017-04-18,2017-04-01,C43,0327,NAH klasse 3
1.0,2017-04-18,2017-04-01,000,8418,Traject
1.0,2017-04-18,2017-04-01,24,0306,Ureterobstructie overig
1.0,2017-04-18,2017-04-01,C45,0327,NAH klasse 5
1.0,2017-04-18,2017-04-01,333,0362,Galwegen
1.0,2017-04-18,2017-04-01,204,0301,Concomitant scheelzien
1.0,2017-04-18,2017-04-01,255,0301,Dermatochalazis
1.0,2017-04-18,2017-04-01,8912,0316,Medebehandeling: voeding / vochtbeleid / antibiotica / pijnbestrijding
1.0,2017-04-18,2017-04-01,917,0313,Maag/dunne darm motiliteitsstoornis
1.0,2017-04-18,2017-04-01,922,0313,Crohn
1.0,2017-04-18,2017-04-01,E16,0327,Dwarslaesie 6
1.0,2017-04-18,2017-04-01,2440,0328,AVSD compleet
1.0,2017-04-18,2017-04-01,78,0306,Lymfnodi urethratumor
1.0,2017-04-18,2017-04-01,7614,0316,Functionele klachten
1.0,2017-04-18,2017-04-01,333,0313,Chronische hemodialyse in zelfstandig behandelcentrum actief
1.0,2017-04-18,2017-04-01,1765,0305,Enthesopathie bekken/heup/bovenbeen
1.0,2017-04-18,2017-04-01,1797,0305,Aangeboren afwijking bekken/heup/bovenbeen
1.0,2017-04-18,2017-04-01,B3,0326,B1 met eczeem/urticaria
1.0,2017-04-18,2017-04-01,1255,0305,Syndroom van Grisel (C1-C2 luxatie)
1.0,2017-04-18,2017-04-01,20,0306,Uretertumor
1.0,2017-04-18,2017-04-01,J2,0326,Insectensteek-overig
1.0,2017-04-18,2017-04-01,502,8418,Bloedvaten
1.0,2017-04-18,2017-04-01,2010,0328,Rechter ventrikel met dubbele uitgang (DORV)
1.0,2017-04-18,2017-04-01,1394,0305,Morbus Bechterew
1.0,2017-04-18,2017-04-01,D13,0327,Neurologische aand. klasse 3
1.0,2017-04-18,2017-04-01,G31,0307,Incongruentie genderidentiteit
1.0,2017-04-18,2017-04-01,402,0324,Perifeer - handen
1.0,2017-04-18,2017-04-01,559,0303,Nier- en pancreastransplantatietraject ontvanger
1.0,2017-04-18,2017-04-01,766,0318,Lever- en niertransplantatietraject ontvanger
1.0,2017-04-18,2017-04-01,0801,0330,Nervus medianus (inclusief CTS)
1.0,2017-04-18,2017-04-01,554,0301,Cataract
1.0,2017-04-18,2017-04-01,3007,0305,Scapula
1.0,2017-04-18,2017-04-01,271,0303,Multiple
1.0,2017-04-18,2017-04-01,1110,0308,Hersentumor niet nader omschreven: stereotactische biopsie en/of inbrengen materiaal tbv irradiatie of drainage tumorcyste
1.0,2017-04-18,2017-04-01,3012,0305,Onderarm
1.0,2017-04-18,2017-04-01,13,0390,Tractus urogenitalis en aangeboren afwijkingen
1.0,2017-04-18,2017-04-01,731,0318,(symptomatische)Cholecystolithiasis
1.0,2017-04-18,2017-04-01,3303,0316,"Buikpijn, chronische recidiverende (recurrent abdominal pain)"
1.0,2017-04-18,2017-04-01,1595,0328,Geïsoleerde longperfusie
1.0,2017-04-18,2017-04-01,208,0313,Thyreoïditis
1.0,2017-04-18,2017-04-01,266,0362,Vena testicularis
1.0,2017-04-18,2017-04-01,1503,0316,granulocytopenie anders dan t.g.v. antistoffen
1.0,2017-04-18,2017-04-01,2720,0328,Ao. dissectie  +/- CABG
1.0,2017-04-18,2017-04-01,315,0362,Pleura
1.0,2017-04-18,2017-04-01,251,0335,Aandoeningen zenuwstelsel en zintuigen
1.0,2017-04-18,2017-04-01,1890,0305,Osgood Schlatter
1.0,2017-04-18,2017-04-01,84,0306,Lymfnodi blaastumor
1.0,2017-04-18,2017-04-01,1740,0305,Epifysiolysis
1.0,2017-04-18,2017-04-01,338,0313,Chronische hemodialyse thuis nacht
1.0,2017-04-18,2017-04-01,3202,0316,"Astma / BHR (behalve allergisch, zie 3109)"
1.0,2017-04-18,2017-04-01,1340,0305,Chronische aspecifieke lage rugklachten
1.0,2017-04-18,2017-04-01,C16,0327,Cerebrale functiestoorn. klasse 6
1.0,2017-04-18,2017-04-01,107,0306,Congenitale vagina pathologie
1.0,2017-04-18,2017-04-01,14,0306,UPJ stenose
1.0,2017-04-18,2017-04-01,401,0320,Atrium fibrilleren / flutter
1.0,2017-04-18,2017-04-01,V21,0307,"Abortus, EUG, hyperemesis gravidarum, Mola en andere pathologie behorend bij de eerste 16 weken graviditeit"
1.0,2017-04-18,2017-04-01,553,0303,Eilandjestransplantatietraject ontvanger
1.0,2017-04-18,2017-04-01,767,0318,Lever- en pancreastransplantatietraject ontvanger
